ciclo,periodo,tipo_recurso_clase,desc_tipo_recurso_clase,rubro,desc_rubro,tipo,desc_tipo,clase,desc_clase,concepto,desc_concepto,concepto_especifico,desc_concepto_esp,monto_estimado,monto_recaudado
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.2,Fondo de Fomento Municipal,,,,,3807860693,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.3,Participaciones en el Impuesto Especial sobre Producci�n y Servicios,,,,,1490908306,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.4,Fondo de Fiscalizaci�n y Recaudaci�n,,,,,3512207479,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.5,Por el consumo de Gasolinas y Diesel efectuado en la Ciudad de M�xico,,,,,1438625459,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.6,Por ingresos derivados del entero de impuestos,,,,,10112552175,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.1,Fondo de Aportaciones para los Servicios de Salud,,,,,5105828716,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.2,Fondo de Aportaciones M�ltiples,,,,,581862410,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.3,Fondo de Aportaciones para la Seguridad P�blica,,,,,494221665,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales,,,,,7108670057,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.5,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,,,,,2181768107,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.2,Aportaciones,8.2.6,Fondo de Aportaciones para la Infraestructura Social,,,,,1233683824,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.3,Convenios,8.3.1,Convenios con la Federaci�n,,,,,2314358244,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.1,Impuesto sobre Autom�viles Nuevos,,,,,1586979917,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.2,Por Incentivos de Fiscalizaci�n y Gesti�n de Cobro,8.4.2.1,Por el Impuesto al Valor Agregado,,,45445121,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.2,Por Incentivos de Fiscalizaci�n y Gesti�n de Cobro,8.4.2.2,Por Gastos de Ejecuci�n,,,66057,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.2,Por Incentivos de Fiscalizaci�n y Gesti�n de Cobro,8.4.2.3,Por el Impuesto Sobre la Renta,,,48779384,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.2,Por Incentivos de Fiscalizaci�n y Gesti�n de Cobro,8.4.2.4,Otros,,,16453895,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.3,Por la Participaci�n de la Recaudaci�n de Impuestos Federales,8.4.3.1,Por el Impuesto sobre la Renta por Enajenaci�n de Bienes Inmuebles y Construcciones,,,876290176,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.3,Por la Participaci�n de la Recaudaci�n de Impuestos Federales,8.4.3.2,R�gimen de Incorporaci�n Fiscal,,,163060894,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.3,Por la Participaci�n de la Recaudaci�n de Impuestos Federales,8.4.3.3,Otros,,,0,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.4,Por Multas Administrativas Impuestas por Autoridades Federales No Fiscales,,,,,7511110,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.5,Fondo de Compensaci�n del ISAN,,,,,640930655,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.4,Incentivos derivados de la colaboraci�n fiscal,8.4.6,Fondo de Compensaci�n del R�gimen de Peque�os Contribuyentes y del R�gimen de Intermedios,,,,,96705810,
2021,Anual,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.5,Fondos Distintos de Aportaciones ,,,,,,,0,
2021,Anual,4,Endeudamiento,0,Ingresos Derivados de Financiamientos,0.1,Endeudamiento interno,,,,,,,4500000000,
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.1,Predial,,,,,15159970322,12477814565
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.2,Sobre Adquisici�n de Inmuebles,,,,,1242430402,1794347452
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.2,Impuestos sobre el patrimonio,1.2.3,Sobre Tenencia o Uso de Veh�culos,,,,,3961590235,3427249462
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producci�n, el consumo y las transacciones",1.3.1,Sobre Espect�culos P�blicos,,,,,53797797,65001439.74
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producci�n, el consumo y las transacciones",1.3.2,"Sobre Loter�as, Rifas, Sorteos y Concursos",,,,,89962467,68198080.26
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producci�n, el consumo y las transacciones",1.3.3,Por la Prestaci�n de Servicios de Hospedaje,,,,,86051225,35831467.08
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producci�n, el consumo y las transacciones",1.3.4,Por la Venta Final de Bebidas Alcoh�licas,,,,,27451356,41797024
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.3,"Impuestos sobre la producci�n, el consumo y las transacciones",1.3.5,Por las Erogaciones en Juegos con Apuestas,,,,,43179999,6926935
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.5,Impuestos sobre N�minas y Asimilables,1.5.1,Sobre N�minas,,,,,7560747425,7619079643
2021,Primer Trimestre,1,Ingresos locales,1,Impuestos,1.7,Accesorios de los Impuestos,1.7.1,Accesorios de los Impuestos,,,,,175441311,121821612.4
2021,Primer Trimestre,3,Ingresos del Sector Paraestatal,2,Cuotas y Aportaciones de Seguridad Social,2.4,Otras Cuotas y Aportaciones para la Seguridad Social,2.4.1,Instituciones P�blicas de Seguridad Social,,,,,1096055735,1018018654
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.1,Por los Servicios de Gr�a y Almacenaje de Veh�culos,,,,,6068792,4136241
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.2,Por el Estacionamiento de Veh�culos en la V�a P�blica,,,,,23533367,15034948
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.3,Por el Uso o Aprovechamiento de Inmuebles,,,,,36885907,21502388.45
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.4,Por los Servicios de Construcci�n y Operaci�n Hidr�ulica y Por la Autorizaci�n para Usar las Redes de Agua y Drenaje,,,,,11893586,15447408.44
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.5,Por Descarga a la Red de Drenaje,,,,,70638259,77008825
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.1,"Derechos por el uso, goce, aprovechamiento o explotaci�n de bienes de dominio p�blico",4.1.6,Por los Servicios de Recolecci�n y Recepci�n de Residuos S�lidos,,,,,4817254,3351933.54
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.1,Por Cuotas de Recuperaci�n por Servicios M�dicos,,,,,6956914,4817139
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.2,Por la Prestaci�n de Servicios de Registro Civil,,,,,68111832,69936572.67
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.3,Por la Prestaci�n de Servicios por el Suministro de Agua,,,,,2032086343,2222527204
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.4,"Por la Prestaci�n de Servicios del Registro P�blico de la Propiedad y de Comercio, y del Archivo General de Notar�as",,,,,478684460,240915957
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.5,Por los Servicios de Control Vehicular,,,,,1068064874,1278578206
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.6,Por los Servicios de Expedici�n de Licencias,,,,,67483404,86428427
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.7,Por los Servicios de Alineamiento y Se�alamiento de N�mero Oficial y Expedici�n de Constancias de Zonificaci�n y Uso de Inmuebles,,,,,9275097,7946527
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.3,Derechos por prestaci�n de servicios,4.3.8,"Por la Supervisi�n y Revisi�n de las Obras P�blicas Sujetas a Contrato, as� como la Auditor�a de las mismas",,,,,4000000,6264117.3
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.4,Otros Derechos,4.4.1,Otros Derechos,,,,,52353509,57690868.87
2021,Primer Trimestre,1,Ingresos locales,4,Derechos,4.5,Accesorios de los Derechos,4.5.1,Accesorios de los Derechos,,,,,51623702,62726344.78
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a r�gimen de dominio p�blico,5.1.1.1,Por la prestaci�n de servicios que corresponden a funciones de derecho privado,5.1.1.1.1,Polic�a Auxiliar,2235075386,1437759415
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a r�gimen de dominio p�blico,5.1.1.1,Por la prestaci�n de servicios que corresponden a funciones de derecho privado,5.1.1.1.2,Polic�a Bancaria e Industrial,1670756900,655779192.7
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a r�gimen de dominio p�blico,5.1.1.1,Por la prestaci�n de servicios que corresponden a funciones de derecho privado,5.1.1.1.3,Otros,0,0
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a r�gimen de dominio p�blico,5.1.1.2,Productos que se Destinen a la Unidad Generadora de los mismos,,,107785051,43764646.1
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.1,Productos derivados del uso y aprovechamiento de bienes no sujetos a r�gimen de dominio p�blico,5.1.1.3,Venta de Hologramas de la Verificaci�n Vehicular Obligatoria,,,67396268,86220094.96
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenaci�n de bienes no sujetos al r�gimen de dominio p�blico",5.1.2.1,Enajenaci�n de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.1,Enajenaci�n de muebles e inmuebles,0,315792
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenaci�n de bienes no sujetos al r�gimen de dominio p�blico",5.1.2.1,Enajenaci�n de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.2,Planta de Asfalto,151658098,54510074.94
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.2,"Derivados del uso, aprovechamiento o enajenaci�n de bienes no sujetos al r�gimen de dominio p�blico",5.1.2.1,Enajenaci�n de Bienes Muebles no Sujetos a ser Inventariados,5.1.2.1.3,Tierras y construcciones,10645164,543503.31
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.4,Otros productos que generan ingresos corrientes,5.1.4.1,Otros productos,,,0,0
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.5,Productos Financieros,,,,,37422464,74490637.27
2021,Primer Trimestre,1,Ingresos locales,5,Productos,5.1,Productos,5.1.3,Accesorios de los Productos,,,,,0,0
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.1,Multas de Tr�nsito,,,67341701,71944096.12
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.1,Multas,6.1.1.2,"Otras Multas Administrativas, as� como las Impuestas por Autoridades Judiciales y Reparaci�n del da�o denunciado por los Ofendidos",,,166261217,94784320.13
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.1,"Sanciones, Responsabilidades e Indemnizaciones",,,21501966,16221182.24
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.2,Resarcimientos,,,209736,464870.74
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.2,Indemnizaciones,6.1.2.3,"Seguros, Reaseguros, Fianzas y Cauciones",,,2557434,3229409.15
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.3,Reintegros,,,,,0,0
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.4,Aprovechamientos provenientes de obras p�blicas,6.1.4.1,Sobre Tierras y Construcciones del Dominio P�blico,,,141428613,95221406.98
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.5,Aprovechamientos por Participaciones Derivadas de la Aplicaci�n de Leyes,6.1.5.1,Donativos y donaciones,,,2625000,8108640.87
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.1,Recuperaci�n de Impuestos Federales,,,378615344,393345675.6
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.2,Venta de Bases para Licitaciones P�blicas,,,2234180,4554540.2
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.3,Aprovechamientos que se Destinen a la Unidad Generadora de los mismos,,,104845329,71526207.47
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.6,Otros Aprovechamientos,6.1.6.4,Otros No Especificados,,,591129766,344606096.5
2021,Primer Trimestre,1,Ingresos locales,6,Aprovechamientos,6.1,Aprovechamientos,6.1.7,Accesorios de los Aprovechamientos,,,,,1675065,1171496.96
2021,Primer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestaci�n de Servicios y Otros Ingresos",7.1,Ingresos por Venta de Bienes y Prestaci�n de Servicios de Instituciones P�blicas de Seguridad Social,,,,,,,240454257,162585925.8
2021,Primer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestaci�n de Servicios y Otros Ingresos",7.2,Ingresos por Venta de Bienes y Prestaci�n de Servicios de Entidades Paraestatales y Fideicomisos No Empresariales y No Financieros,,,,,,,1829423235,2040655129
2021,Primer Trimestre,3,Ingresos del Sector Paraestatal,7,"Ingresos por Venta de Bienes, Prestaci�n de Servicios y Otros Ingresos",7.3,Ingresos por Venta de Bienes y Prestaci�n de Servicios de Entidades Paraestatales Empresariales No Financieras con Participaci�n Estatal Mayoritaria,,,,,,,181733395,109994558.5
2021,Primer Trimestre,2,Recursos federales,8,"Participaciones, Aportaciones, Convenios, Incentivos Derivados de la Colaboraci�n Fiscal y Fondos Distintos de Aportaciones",8.1,Participaciones,8.1.1,Fondo General de Participaciones,,,,,17772577426,17431735917
